Site,Level,Area,LOT,,ID,RawMaterial,ChertType,QuartzQuality,Class,CorePreparProd,RetouchedPieceBlank,PieceCompleteness,Cortex,CortexLocation,CortexType,PlatformType,PlatformCortex,Lipping,BlankShape,CrossSection,BlankTip,Profile,ScarCount,ScarPattern,Thickness,MaxWidth,ProxWidth,MedWidth,DistWidth,Length,PlatformThickness,PlatformWidth,ExteriorPlatformAngle,Weight,CoreType,CoreCrossSection,NumberCoreFaces,CorePlatform,CoreDistalTreatment,CoreLeftTreatment,CoreRightTreatment,CoreBackTreatment,MainFaceCortex,MainFaceScarCount,MainFaceScarDirection,MainFaceArisOrientation,MainFaceScarLength,MainFaceScarMaxWidth,MainFaceScarProxWidth,MainFaceScarMedWidth,MainFaceScarDistWidth,MainFacePlatformAngle,MainFaceCoreUse,DistalFaceCortex,DistalFaceScarCount,DistalFaceScarDirection,DistalFaceArisOrientation,DistalFaceCoreUse,LeftFaceCortex,LeftFaceScarCount,LeftFaceScarDirection,LeftFaceArisOrientation,LeftFaceCoreUse,RightFaceCortex,RightFaceScarCount,RightFaceScarDirection,RightFaceArisOrientation,RightFaceCoreUse,BackFaceCortex,BackFaceScarCount,BackFaceScarDirection,BackFaceArisOrientation,BackFaceCoreUse,CoreAbandon,Alteration,Fire,EdgeDamage,RetouchedPieceTypology,ChipQuantity,OtherNotes
LP,T4,,,C6,440,Chert,RM5,,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Feather,,2,,2.79,11.49,0,0,0,0,0,0,0,0.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T5,,,B6,678,Chert,,,BlankFrag,,,Other,0%,,,,No,No,,Triangular,,,2,,1.98,5.45,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,673,Chert,,,Blank,,,,0%,,,Crushed,No,No,Parallel,Triangular,Hinge,Straight,2,Unidirectional,2.51,7.4,6.39,7.71,5.78,11.84,1.46,5.37,90.6,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,873,Quartz,,Fine,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Feather,,2,,2.54,8.32,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T5,,,C5,514,Chert,,,BlankFrag,,,Distal,0%,,,,No,No,,Trapezoidal,Feather,,3,,2.16,7.74,0,0,0,0,0,0,0,0.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T5,,,A8,720,Chert,RM7,,Blank,,,,0%,,,Plain,No,No,Convergent,Triangular,Pointed,Straight,3,Unidirectional,1.92,7.11,6.81,6.63,2.92,19.89,1.82,7.08,113,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C6,1003,Chert,,,Blank,,,,0%,,,Crushed,No,No,Convergent,Triangular,Pointed,Curved,3,Unidirectional,2.69,9.5,4.26,7.89,3.05,34.73,0.95,5.15,0,1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T5,,,C5,364,Quartz,RM7,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,2,
LP,T5,,,C5,364,Chert,,,Blank,,,,0%,,,Crushed,No,No,Parallel,Triangular,Feather,Straight,2,Unidirectional,1.58,6.45,6.3,6.46,4.56,15.89,1.2,6.18,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,415,Chert,,,Blank,,,,0%,,,Plain,No,No,Parallel,Triangular,Pointed,Curved,2,Unidirectional,4.52,9.65,7.19,9.81,2.6,53.38,2.43,6.36,80.9,2.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,Yes,,0,
LP,T5,,,B5,848,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,A7,288,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,5,
LP,T5,,,A7,288,Quartz,,RockCrystal,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Hinge,,2,,2.98,5.43,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,lamela
LP,T5,,,A7,288,Quartz,,RockCrystal,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Hinge,,2,,2.35,4.73,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,lamela
LP,T5,,,ZZ5,17,Chert,,,BlankFrag,,,Other,0%,,,,No,No,,Triangular,,,2,,1.98,6.07,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B5,848,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,A6,229,Quartz,,RockCrystal,BlankFrag,,,Proximal,0%,,,Plain,No,No,,Triangular,,,2,,2.97,7.5,0,0,0,0,2.07,7.44,87.5,0.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C6,511,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,684,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,C5,1710,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,668,Quartz,,RockCrystal,Blank,,,,0%,,,Crushed,No,No,Irregular,Triangular,Hinge,Straight,2,Unidirectional,3.86,8.48,7.22,8.49,6.93,14.4,2.93,6.82,79.2,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T5,,,A6,231,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,A6,232,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,A8,690,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,4,
LP,T5,,,A8,690,Quartz,,RockCrystal,Blank,,,,0%,,,Plain,No,No,Irregular,Triangular,Hinge,Straight,2,Unidirectional,1.74,7.77,6.96,8.29,4.37,13.97,2.04,6.97,90.5,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T5,,,B5,848,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,3,
LP,T5,,,B5,848,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,0,
LP,T5,,,B5,848,Quartz,,Fine,Shatter,,,,0%,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,0,
LP,T5,,,A6,228,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,848,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,ZZ5,17,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,ZZ9,599,Quartz,,RockCrystal,Blank,,,,0%,,,Plain,No,No,Convergent,Irregular,Feather,Straight,3,Unidirectional,7.16,24,24,19.6,5.89,23.32,9.38,20.43,107,3.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,553,Quartz,,RockCrystal,Blank,,,,0%,,,Crushed,No,No,Convergent,Triangular,Hinge,Curved,2,Unidirectional,2.09,6.89,4.46,6.05,4,17.94,2.25,4.09,96.9,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C6,1039,Quartz,,RockCrystal,Blank,,,,0%,,,Plain,No,No,Parallel,Trapezoidal,Feather,Straight,2,Unidirectional,1.93,8.57,7.65,8.39,7.75,17.2,2.01,5.22,100.2,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C5,501,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,C5,704,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,2,
LP,T5,,,C5,704,Quartz,,RockCrystal,BlankFrag,,,Other,0%,,,,No,No,,Triangular,,,2,,1.24,4.3,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,lamela
LP,T5,,,B6,829,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,685,Quartz,,Fine,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Step,,2,,2.25,5.43,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C5,549,Quartz,,RockCrystal,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,3,
LP,T5,,,C5,549,Chert,,,Shatter,,,,0%,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,0,
LP,T5,,,C5,549,Chert,,,Shatter,,,,0%,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,0,
LP,T5,,,C5,549,Chert,,,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Feather,,2,,2.56,7.29,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C6,1253,Quartz,,Fine,BlankFrag,,,Other,0%,,,,No,No,,Triangular,,,2,,2.48,8.13,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,D5,512,Quartz,,Fine,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,666,Quartz,,RockCrystal,Blank,,,,0%,,,Crushed,No,No,Convergent,Triangular,Hinge,Curved,2,Unidirectional,2.29,6.18,3.72,6,3.41,12.25,1.02,4.62,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,713,Quartz,,Fine,Blank,,,,0%,,,Crushed,No,No,Convergent,Triangular,Feather,Straight,2,Unidirectional,1.95,7.65,6.5,7.62,5.44,12.44,2.04,6.66,122.6,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,695,Quartz,,RockCrystal,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Feather,,2,,1.98,7.36,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,701,Quartz,,RockCrystal,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,661,Quartz,,RockCrystal,BlankFrag,,,Other,0%,,,,No,No,,Triangular,,,2,,2.26,6.07,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,712,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,687,Quartz,,Fine,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,828,Quartz,,Fine,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,796,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,807,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,806,Quartz,,Medium,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Step,,0,,4.07,12.95,0,0,0,0,0,0,0,0.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B6,869,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,743,Quartz,,Medium,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,866,Quartz,,Fine,Chip,,,,0%,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,811,Quartz,,Fine,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,527,Quartz,,Fine,BlankFrag,,,Distal,0%,,,,No,No,,Trapezoidal,Feather,,3,,2.69,10.68,0,0,0,0,0,0,0,0.6,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,B8,442,Quartz,,Fine,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,C6,916,Quartz,,Fine,BlankFrag,,,Distal,0%,,,,No,No,,Lenticular,Feather,,0,,3.2,10.15,0,0,0,0,0,0,0,0.5,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C6,1054,Quartz,,Fine,Blank,,,,0%,,,Crushed,No,No,Irregular,Triangular,Feather,Curved,2,Unidirectional,3.39,8.23,7.13,8.14,4.5,16.96,2.96,7.01,83.2,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C7,568,Quartz,,Fine,Blank,,,,0%,,,Plain,No,No,Irregular,Triangular,Feather,Straight,2,Unidirectional,3,9.03,5.27,9.09,4.88,13.04,3.1,7.85,79.7,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T5,,,C7,568,Quartz,,Fine,BlankFrag,,,Distal,0%,,,,No,No,,Triangular,Feather,,2,,1.56,5.14,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,lamela
LP,T5,,,B6,662,Chert,RM7,,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T5,,,B6,718,Chert,RM7,,Blank,,,,0%,,,Plain,No,No,Parallel,Triangular,Step,Straight,3,Bidirectional,4.63,9.18,6.13,9.43,7.04,12.89,3,4.38,109.2,0.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T3,,,E7,,Quartz,,RockCrystal,Core,,,,31-60%,,Cobble,,No,No,,,,,0,,35.66,34.92,34.08,36.45,35.3,28.6,39.36,35.62,94.9,57,SinglePrismatic,Quadrangular,Three,Plain,FlakingSurface,FlakingSurface,Cortical,Cortical,0%,4,Unidirectional,Parallel,26.65,17.54,11.06,13.94,17.09,84.9,Mixed,0%,1,,,Flakes,0%,1,,,Flakes,,0,,,,,0,,,,NoReason,None,,,,0,
LP,T3,,,B9,86,Chert,RM5,,Core,,,,1-30%,,Indeterminate,,YesPartial,No,,,,,0,,19.88,29.41,28.36,29.29,27.04,37.81,17.6,28.17,0,51.1,SinglePlat,Triangular,Four,Dihedral,Cortical,RandomRemoval,FlakingSurface,FlakingSurface,0%,3,Unidirectional,Parallel,38.01,20.56,10.92,13.65,19.33,79.5,Flakes,,0,,,,,1,,,,0%,6,Unidirectional,Convergent,Mixed,0%,2,Unidirectional,Parallel,Mixed,NoReason,None,,,,0,
LP,T8,,,E8,45,Quartz,,RockCrystal,Core,,,,0%,,,,No,No,,,,,0,,16.82,26.79,24.41,26.05,23.31,21.92,17.62,23.64,113.6,13.7,SinglePlat,Triangular,Three,Crushed,RandomRemoval,FlakingSurface,Crushing,Crushing,0%,1,,,21.7,20.09,14.5,20.48,9.03,67.8,Flakes,,0,,,,0%,2,Unidirectional,Parallel,Mixed,,0,,,,,0,,,,NoReason,None,,,,0,
LP,T2,,,H7,18,Other,,,Core,,,,31-60%,,Cobble,,No,No,,,,,0,,48.9,73.13,72.56,71.82,63.64,29.94,50.56,75.51,93.8,154.3,SinglePlat,Circular,Two,Plain,Cortical,FlakingSurface,Cortical,FlakingSurface,0%,4,Unidirectional,Parallel,24.71,29.69,29.27,25.21,13.87,75.8,Flakes,,0,,,,0%,1,,,Flakes,,0,,,,0%,1,,,Flakes,NoReason,None,,,,0,
LP,T4,,,F9,,Quartz,,Fine,Core,,,,61-99%,,Cobble,,No,No,,,,,0,,16.17,51.62,42.49,48.03,19.8,31.66,17.27,41.13,116.9,36,SinglePlat,Circular,One,Plain,Other,Crest,Other,Cortical,0%,4,Unidirectional,Parallel,14.52,20.1,19.76,17.3,10.67,63.8,Flakes,,0,,,,,0,,,,,0,,,,,0,,,,NoReason,None,,,,0,
LP,T3,,,G6,,Chert,RM7,,RetouchedPiece,,Blank,,0%,,,Crushed,No,No,Parallel,Trapezoidal,Hinge,Straight,4,BidirectionalOpposed,4.09,17.76,10.02,17.96,10.03,29.35,4.21,9.86,93.2,2.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,Retouched flake,0,
LP,T,,,B12,84,Chert,RM7,,Blank,,,,0%,,,Plain,No,No,Divergent,Irregular,Step,Curved,4,Unidirectional,9.23,12.53,8.9,10.44,12.63,25.4,6.2,8.45,67.3,2,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T1,,,F10,,Chert,,,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T,,,F9,,Quartz,,Fine,Blank,,,,0%,,,Crushed,No,No,Convergent,Trapezoidal,Pointed,Straight,3,Unidirectional,4.93,13.65,12.36,13.4,2.01,18.61,4.83,12.33,98.8,1.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T,,,F9,,Quartz,,Fine,Chip,,,,,,,,No,Yes,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T3,,,G10,,Chert,,,Blank,,,,1-30%,RightLateral,Indeterminate,Plain,YesPartial,No,Convergent,Irregular,Feather,Curved,3,Unidirectional,6.55,34.05,18.55,34.2,16.34,48.95,6.16,14.6,75.8,8.3,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T,,,B4,294,Chert,,,Blank,,,,0%,,,Plain,No,No,Irregular,Trapezoidal,Feather,Straight,3,Unidirectional,4.15,27.59,14.95,27.46,9.37,44.03,6.02,13.33,83.7,4.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T,,,ZZ9,195,Chert,RM4,,BlankFrag,,,Distal,0%,,,,No,No,,Irregular,Feather,,3,,4.16,15.13,0,0,0,0,0,0,0,0.8,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,,0,
LP,T,,,A10,214,Chert,RM4,,BlankFrag,,,Distal,0%,,,,No,No,,Lenticular,Feather,,2,,2.5,16.56,0,0,0,0,0,0,0,1.1,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,,0,
LP,T,,,XX11,162,Chert,RM4,,Blank,,,,0%,,,Faceted,No,No,Irregular,Lenticular,Feather,Curved,1,Unidirectional,6.48,24.18,24.2,23.98,20.81,13.34,7.31,24.02,72.4,1.7,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,Fire,Burned,No,,0,
LP,T,,,ZZ11,704,Chert,RM4,,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,1,
LP,T,,,YY10,718,Chert,RM6,,Blank,,,,0%,,,Plain,No,No,Divergent,Triangular,Step,Curved,4,Unidirectional,11.36,20.95,14.08,17.9,21.07,27.77,7.11,9.68,85.4,5.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,Yes,,0,
LP,T,,,Z11,657,Chert,RM6,,Blank,,,,0%,,,Plain,No,Yes,Convergent,Triangular,Feather,Straight,3,Unidirectional,6.65,13.27,13.25,12.3,5.01,15.17,7.88,13.76,52.3,0.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T,,,Z11,588,Chert,RM6,,Blank,,,,0%,,,Crushed,No,No,Convergent,Irregular,Hinge,Curved,2,Unidirectional,2.67,9.71,6.85,9.23,6.34,15.01,2.75,3.49,0,0.4,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
LP,T,,,Z11,588,Chert,,,Chip,,,,,,,,No,No,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,,,2,
LP,T,,,ZZ11,606,Chert,RM6,,Blank,,,,0%,,,Plain,No,No,Irregular,Trapezoidal,Step,Straight,2,Unidirectional,5.71,17.76,15.02,16.3,6.61,26.47,3.01,13.2,76,2.9,,,,,,,,,,0,,,0,0,0,0,0,0,,,0,,,,,0,,,,,0,,,,,0,,,,,None,,No,,0,
